jiggle	'dʒigl	v. (使)轻摇, (使)微动\nn. 轻摇, 微动	0	15673
jigsaw	'dʒigsɒ:	n. 线锯\nvt. 用线锯锯	1	15739
jihad	dʒi'hɑ:d	n. 讨伐异教徒, 拥护运动	1	10338
jihadist		n. 伊斯兰圣战士	0	17679
jill	dʒil	n. 吉尔（女子名, 等于Juliana）	0	0
jim	dʒim	n. 吉姆（人名）	0	0
jimmy	'dʒimi	n. 铁撬\nvt. 撬	0	0
jingle	'dʒiŋgl	n. 叮当声\nv. (使)作叮当声, (使)押韵	2	14960
jinny	'dʒini	n. 固定绞车, 自重滑行坡	0	0
jitters	'dʒitәz	n. 神经过敏	1	17558
jittery	'dʒitәri	a. 极度紧张不安的	1	16861
jnr		abbr. 日本国有铁路（Japanese National Railways）	1	0
jo	dʒәu	abbr. 乔（女子名, 等于Joseph, Josephine）	0	0
joan		n. 琼（女子名）	0	0
joanna	dʒәu'ænә	n. 乔安娜（女子名）	0	0
joanne	dʒәj'æn	n. 乔安妮（女子名）	0	0
job	dʒɒb	n. 工作, 零活, 职业, 事情\nvi. 做零工, 打杂, 做股票经纪, 假公济私\nvt. 代客买卖, 批发, 承包, 欺骗 [计] 作业	5	243
jobless	'dʒɔblis	a. 失职的, 无职业的 [经] 失业的	2	14636
jock	dʒɔk	n. 苏格兰高原地方的士兵；[美俚]（大学）运动员；乔克（男子名）	0	13378
jockey	'dʒɒki	n. 赛马骑师, 驾驶员, 操作工\nvt. 骗, 瞒, 驾驶, 移动\nvi. 当赛马的骑师	2	9512
joe	dʒәu	n. 乔（男子名）	0	0
joel	'dʒәuәl	n. 约珥(<<圣经>>人物), <<约珥书>>	0	0
joey	dʒәui	n. 幼兽	0	0
jog	dʒɒg	n. 轻推, 轻撞, 慢跑\nv. 轻推, (使)蹒跚行进, (使)慢跑	1	8335
jogger	'dʒɔɡә(r)	n. 慢跑者；[印刷]撞纸机	0	16048
jogging	'dʒɒgiŋ	n. 慢跑 [电] 轻摇	0	14933
johann		n. 约翰（姓氏）；约翰（男子名）	0	0
johannesburg	dʒәu'hænisbә:^	约翰内斯堡[南非(阿扎尼亚)东北部城市]	0	0
john	dʒɔn	n. 盥洗室, 厕所, 嫖客	0	15623
johnnie		n. 家伙, 纨绔子	0	0
johnny	'dʒɒni	n. 男人, 家伙	0	0
johns	dʒɔnz	n. 约翰斯（姓氏）	0	0
johnson	'dʒɔnsn	n. 约翰逊（姓氏）	0	0
johnston	'dʒɔnstәn, 'dʒɔnsn	n. 约翰斯顿（姓氏）	0	0
johnstone		n. (Johnstone)人名；(英、葡)约翰斯通	0	0
join	dʒɒin	vi. 参加, 结合, 加入\nvt. 连接, 结合, 参加, 加入\nn. 连接, 结合, 接合点 [计] 连接; 汇合指令	5	505
joiner	'dʒɔinә	n. 细工木匠, 接合者, 接合物	0	22500
joint	dʒɒint	n. 连接处, 接合, 关节\na. 共同的, 联合的, 连接的, 合办的\nvt. 连接, 接合, 使有接头\nvi. 贴合, 长节	4	2218
jointly	'dʒɒintli	adv. 共同地, 连带地	0	8902
joist	dʒɒist	n. 托梁, 桁	0	19139
joke	dʒәuk	n. 笑话, 玩笑, 笑柄\nv. 开玩笑, 取笑, 作弄	3	2246
joker	'dʒәukә	n. 诙谐者, 家伙, 巧计 [法] 曲笔	1	21161
jokingly	'dʒәukiŋli	adv. 开玩笑地, 打趣地	0	14605
jolly	'dʒɒli	a. 愉快的, 高兴的, 宜人的\nvt. 恭维, 使高兴, 取笑\nvi. 开玩笑\nadv. 非常, 极为	2	13154
jolt	dʒәult	n. 震摇, 摇动, 颠簸\nvi. 颠簸而行, 震摇\nvt. 使颠簸, 使慌张, 猛击	1	10838
jon	dʒɔn	n. 乔恩（男子名）	0	0
jonathan	'dʒɔnәθәn	n. 乔纳森（男子名）	0	0
jonathon		乔纳森（人名）	0	0
jones	dʒәunz	n. 琼斯（姓氏）	0	0
jordan	'dʒɒ:dәn	n. 约旦, 约旦河, 尿壶	0	0
jordanian	dʒɒ:'deiniәn	a. 约旦的\nn. 约旦人	0	10879
jorge		n. 豪尔赫（男子名）	0	0
jos		abbr. 交沙霉素；怡和科技	0	0
jose		n. 约瑟（人名）	0	0
josef		n. 约瑟夫（人名）	0	0
joseph	'dʒәuzif	n. 约瑟夫（男子名）；约瑟（圣经中雅各的第十一子）	0	0
josephine	'dʒәuzifi:n	n. 约瑟芬（女子名）	0	0
josh	dʒɒʃ	v. 戏弄, 说笑\nn. 无恶意的戏谑, 玩笑	0	32486
joshua	'dʒɒʃuә	n. 约书亚(<<圣经>>人物), <<约书亚记>>	0	0
josie		n. 乔茜（女子名）；何超仪（中国香港演员）	0	0
jostle	'dʒɒsl	n. 推挤, 冲撞\nvi. 推挤, 冲撞\nvt. 推, 挤, 煽动	1	13188
jot	dʒɒt	n. 少量, 稍许\nvt. 略记, 摘要记载下来	1	13743
journal	'dʒә:nәl	n. 日记, 杂志, 日报 [化] 轴颈	4	2780
journalism	'dʒә:nәlizm	n. 新闻业, 报章杂志 [法] 报刊, 新闻业, 新闻出版	2	4524
journalist	'dʒә:nәlist	n. 新闻记者, 从事新闻杂志业的人	4	2099
journalistic	,dʒ\\\\: nә'listik	a. 新闻业的, 新闻工作者的, 报刊特有的, 新闻工作的	0	9983
journey	'dʒә:ni	n. 旅程, 旅行, 行程\nvi. 旅行\nvt. 游历	3	2409
jovial	'dʒәuviәl	a. 快活的, 高兴的, 愉快的 [计] 国际算法语言的朱尔斯文本	0	19973
joy	dʒɒi	n. 欢喜, 乐事, 高兴\nvt. 使快乐, 令人高兴\nvi. 欢喜	3	2816
joyce	dʒɔis	n. 乔伊斯（女名）	0	0
joyful	'dʒɒiful	a. 欢喜的, 高兴的, 令人高兴的	1	11426
joyous	'dʒɒiәs	a. 快乐的, 高兴的	1	12213
joyriding		[法] 疯狂驱车, 偷车者	1	45539
joystick	'dʒɔi,stik	n. (飞机的)操纵杆 [计] 控制杆, 操纵杆	0	18860
jp		n. 治安官, 地方司法官 [计] 作业处理器	0	0
jr		abbr. 初级, 小 Junior	0	0
js		abbr. 射流研究	0	0
ju		abbr. 六月（June）	0	0
juan	hwɑ:n	n. 胡安（男子名）	0	0
jubilant	'dʒu:bilәnt	a. 欢呼的, 喜洋洋的	1	18234
jubilee	'dʒubili:	n. 五十周年纪念/庆祝, 二十五周年纪念/庆祝, 欢乐的佳节, 欢庆日, 狂欢节	1	21864
judaism	'dʒu:diizm	n. 犹太教, 犹太文明, 犹太教信仰	1	7872
judas	'dʒu:dәs	n. 犹大, 叛徒	0	0
judge	dʒʌdʒ	n. 法官, 裁判员, 审判官, 鉴定人\nvt. 审理, 鉴定, 判断, 判决, 裁定\nvi. 下判断, 作评价	4	1115
judgement	'dʒʌdʒmәnt	n. 审判, 判决, 判断 [经] 判定, 审定, 鉴定	0	14669
judgment	'dʒʌdʒmәnt	n. 裁判, 宣告, 判决书 [医] 判断	3	1900
judgmental	dʒʌdʒ'mentl	a. 审判的	0	16131
judicial	dʒu:'diʃәl	a. 法庭的, 公正的, 审判上的, 司法的 [法] 司法的, 审判上的, 法官的	2	3930
judiciary	dʒu:'diʃiәri	a. 司法的, 法院的, 法官的\nn. 司法部, 司法系统, 法官	2	9959
judicious	dʒu:'diʃәs	a. 头脑精明的, 贤明的, 判断正确的	1	16886
judith	'dʒu:diθ	n. 朱迪思（女子名）	0	0
judo	'dʒu:dәu	n. 柔道 [医] 揉术, 柔道(日本的一种武术)	1	22628
judy	'dʒu:di	n. 朱迪（女子名）；朱迪（英国木偶戏 Punch and Judy中的妻子）	0	0
jug	dʒʌg	n. 水壶, 监牢, 模仿夜莺的叫声\nvt. 放入壶中, 炖, 关押\nvi. 模仿夜莺叫	1	9618
juggernaut	'dʒʌgәnɒ:t	n. 世界主宰	0	18257
juggle	dʒʌgl	vi. 玩戏法, 行骗, 篡改\nvt. 耍弄, 歪曲, 篡改\nn. 玩戏法, 魔术, 欺骗	1	9584
juice	dʒu:s	n. 汁, 活力, 体液\nvt. 挤出汁来, 加汁	3	2310
juicy	'dʒusi	a. 多汁液的, 生动的, 多水分的	1	8742
jukebox	'dʒu:kbɒks	n. 自动唱机	0	14461
jul		n. 七月	2	0
jules	dʒu:lz	n. 朱尔斯（男子名）	0	0
julia	'dʒu:ljә	n. 朱莉娅（女子名）	0	0
julian	'dʒu:ljәn	a. 尤利乌斯恺撒的	0	0
julie		n. 朱莉（女子名）	0	0
juliet	'dʒu:ljәt, -liәt	n. 朱丽叶（莎士比亚剧女主人公）	0	0
julius	'dʒu:ljәs	n. 朱利叶斯（男子名）	0	0
july	dʒu:'lai	n. 七月	4	0
jumble	dʒʌmbl	vi. 搀杂, 混杂\nvt. 搞乱, 使混乱\nn. 混乱, 薄饼	1	13914
jumbo	'dʒʌmbәu	n. 庞然大物\na. 巨大的	1	15512
jump	dʒʌmp	n. 跳跃, 跳动, 暴涨, 惊跳\nvt. 跳跃, 跃过, 突升, 使跳跃\nvi. 跳跃, 跳, 跳动, 暴涨 [计] 转移, 跳转	4	1346
jumped-up	'dʒʌmptʌp	a. 勿忙拼凑的, 突然发迹的	1	0
jumper	'dʒʌmpә	n. 跳跃者, 工作服 [计] 跳线连接器, 跳接器	2	9166
jumping	'dʒʌmpiŋ	a. 跳跃的	0	12843
jumpsuit	ˈdʒʌmpsu:t	n. 连衣裤, （尤指女式）连衣裤	0	15837
jun		n. 六月	2	0
junction	'dʒʌŋkʃәn	n. 连接, 会合处, 交叉点 [医] 接[合]处, 接点.[接]界	2	13186
juncture	'dʒʌŋktʃә	n. 接合, 连接, 接缝	0	11501
june	dʒu:n	n. 六月	4	0
jungle	'dʒʌŋgl	n. 丛林, 杂乱的一堆, 弱肉强食的地方	2	4507
junior	'dʒu:njә	n. 年少者, 地位较低者, 大学三年级学生\na. 年少的, 下级的, 后进的	3	2451
juniper	'dʒu:nipә	n. 杜松属 [医] 杜松[实]	1	13393
junk	dʒʌŋk	n. 垃圾, 乌七八糟的东西, 舢板 [计] 清除	2	5130
junkie	'dʒʌŋki	n. 有毒瘾者, 废旧品商人	1	11702
junkyard	'dʒʌŋkjɑ:d	n. 废品旧货栈	0	18530
junta	'dʒʌntә	n. 以武力政变上台的(军)政府, 私党, 阴谋小集团, 政务会	1	16031
jupiter	'dʒu:pitә	n. 朱庇物(罗马神话中的主神), 木星	0	0
jurassic	dʒu'ræsik	a. 侏罗纪的, 侏罗系的\nn. 侏罗纪	0	0
jurisdiction	.dʒuәris'dikʃәn	n. 司法权, 审判权, 管辖权 [经] 法律管辖权, 审判权	1	4651
jurisdictional	.dʒuәris'dikʃәnәl	a. 司法权的, 裁决权的, 管辖权的 [法] 司法权的, 裁判权的, 管辖权的	0	19161
jurisprudence	.dʒuәris'pru:dәns	n. 法律学, 法律体系 [医] 法学, 法律学	0	14820
jurist	'dʒuәrist	n. 法学家, 法律学者, 法律著作家 [法] 法学家, 律师, 法官	0	17176
juror	'dʒuәrә	n. 陪审员, 审查委员 [法] 陪审员, 陪审官, 宣誓者	1	4070
jury	'dʒuәri	n. 陪审团, 评判委员会\na. 应急的	3	1650
jus	ʒju:s	n. （拉）法律；权利；法律原则；（法）汁液	0	19069
just	dʒʌst	a. 正直的, 合理的, 正确的, 应得的\nadv. 刚刚, 正好, 仅仅	1	66
justice	'dʒʌstis	n. 正义, 公平, 公正, 正确, 司法, 审判	4	1481
justifiable	'dʒʌstifaiәbl	a. 可辩解的, 可证明的, 有理的 [法] 正当的, 不可非议的, 可办明的	1	15440
justifiably	dʒʌstɪ'faɪəblɪ	adv. 无可非议地	0	17609
justification	.dʒʌstifi'keiʃәn	n. 辩护, 证明正当, 释罪 [计] 调整	2	5816
justified		a. 有道理的, 合乎情理的 [计] 两端对齐的	2	15074
justify	'dʒʌstifai	vt. 替...辩护, 证明\nvi. 证明合法 [计] 段落重排, 两端对齐	3	2834
justin	'dʒʌstin	n. 贾斯廷（男子名）	0	0
justly	'dʒʌstli	adv. 公正地, 理由充分地, 正当地	0	16988
jut	dʒʌt	n. 尖端, 突出部分\nv. (使)突出, 伸出	1	11174
juvenile	'dʒu:vinail	n. 少年, 少年读物\na. 少年的, 不成熟的, 适于少年的	2	5261
juxtapose	.dʒʌkstә'pәuz	vt. 并置, 并列 [法] 使连接, 毗连, 并列	0	13407
juxtaposition	.dʒʌkstәpә'ziʃәn	n. 并排, 并置, 并列 [医] 并列, 并置, 对合	0	12364
k	kei	[计] 键, 关键字, 千, 千字节 [医] 钾(19号元素)	0	0
kabul	'kɑ:bәl	n. 喀布尔(阿富汗首都)	0	0
kaiser	'kaizә	n. 皇帝	0	32097
kale	keil	n. 无头甘蓝类, 甘蓝菜, 蔬菜 [医] 羽衣甘蓝	0	16822
kaleidoscope	kә'laidәskәup	n. 万花筒	0	19457
kane	kein	n. 凯恩（姓氏, 美国北极探险家）	0	0
kangaroo	.kæŋgә'ru:	n. 袋鼠 [医] 袋鼠(澳洲产)	1	15706
kansas	'kænzәs	n. 堪萨斯州	0	0
kant	kænt	n. 康德（德国哲学家）	0	0
karajan		卡拉扬（人名）	0	0
karaoke	'kærә.әuki. kærә'әuki	n. 卡拉OK；卡拉OK录音, 自动伴奏录音	1	16662
karate	kә'rɑ:ti	n. 空手道	1	14620
karen	'kɑ:rәn	n. 凯伦（人名）；克伦邦（缅甸邦名）	0	0
karl	kɑ:l	n. 卡尔（男子名, 等于Charles）	0	0
karma	'kɑ:mә	n. 因果报应, 命运	1	17916
karpov		n. (Karpov)人名；(俄、芬、塞)卡尔波夫	0	0
karr		n. (Karr)人名；(德、英、法)卡尔	0	0
kashmir	'kæʃmiә	n. 克什米尔	0	0
kasparov		n. (Kasparov)人名；(俄)卡斯帕罗夫	0	0
kate	keit	n. 凯特（女子名, 等于Catherine）	0	0
kath		n. (Kath)人名；(老)卡；(德)卡特	0	0
katharine		n. 凯瑟琳（女子名）	0	0
katherine		n. 凯瑟琳（女子名）	0	0
kathleen	'kæθli:n	n. 凯思琳（女子名, 等于Kathryn）	0	0
kathy	'kæθi	n. 凯西（女子名, 等于Katherine）	0	0
katie	'keiti	n. 卡蒂（女子名, 等于Kate）	0	0
katy		n. 凯蒂（女子名）	0	0
kaufman		n. 考夫曼（人名）	0	0
kay	kei	n. 字母K, K字形物	0	0
kayak	'kaiæk	n. 爱斯基摩人划子	0	10598
kaye		n. 凯耶（姓氏）	0	0
kazakhstan	ˌkæzək'stæn	n. 哈萨克斯坦（原苏联加盟共和国之一, 已于1991年宣布独立）	0	0
kb		[计] 键盘, 千位, 千字节, 知识库 [化] 知识库	0	0
keane		n. 基恩乐团	0	0
keating		n. 基廷（姓氏, 男子名）	0	0
kee		n. 凯（姓氏）；著名拉链品牌	0	0
keegan		基根（男子名）	0	0
keel	ki:l	n. 龙骨, 平底船\nvt. 装以龙骨, 使倾覆\nvi. 倾覆	1	18738
keen	ki:n	a. 锋利的, 敏锐的, 强烈的, 敏捷的, 热心的, 渴望的\nn. 挽歌, 痛哭\nv. 唱挽歌, 痛哭	3	6508
keenly	'ki:nli	adv. 锐利地, 敏捷地, 激烈地	0	12759
keep	ki:p	n. 生计, 维持, 保持\nvt. 保持, 保存, 遵守, 看守, 整理, 维持, 履行, 经营, 拘留, 记帐\nvi. 保持, 继续不断	5	156
keep-fit	ki:p fit	n. 体操	1	0
keeper	'ki:pә	n. 监护人, 管理人, 看守人 [机] 保管人, 看守人, 保持片	2	7388
keeping	'ki:piŋ	n. 保管, 供养, 一致 [法] 保管, 保护, 管理	0	19022
keg	keg	n. 小桶	0	16636
keith	ki:θ	n. 基思（男子名）	0	0
kelly	'keli	n. 凯利（男子名）；[古]战士	0	0
kemp	kemp	n. 冠军	0	0
ken	ken	n. 视野范围, 知识范围, 见地	0	0
kendal	'kendәl	n. (英国)肯德尔耳绿色粗呢, 肯德尔绿	0	0
kendall	'kendl	[计] 肯德尔	0	0
kennedy	'kenidi	n. 肯尼迪（姓氏, 美国第35任总统）	0	0
kennel	'kenl	n. 狗舍, 狗屋, 阴沟\nvt. 置于狗舍, 宿于狗舍\nvi. 进狗窝	1	15947
kenneth		n. 肯尼思（男子名）；[古]英俊的领导者	0	0
kenny	'keni	n. 肯尼（姓氏）	0	0
kensington		n. 肯辛通（美国著名电脑外设厂商）；肯辛顿（英格兰伦敦肯辛顿和切尔西区的一个地名）	0	0
kent	kent	n. 肯特郡(英国郡名)	0	0
kentish	'kentiʃ	a. 肯特郡的, 肯特人(语)的	0	41739
kenton		肯顿	0	0
kentucky	kәn'tʌki	n. 肯塔基州	0	0
kenya	'kenjә	n. 肯尼亚	0	0
kenyan	'kenjәn	n. 肯尼亚人	0	14707
kerb	kә:b	n. 街头的边石 [经] 路边	1	38587
kernel	'kә:nl	n. 核心, 中心, 精髓, 内核 [计] 内核	1	11338
kerosene	'kerәsi:n	n. 煤油, 火油, 灯油 [化] 煤油	1	13503
kerr		[计] 克尔	0	0
kerry	'keri	n. 黑色的小乳牛（英国产）	0	0
kestrel	'kestrәl	n. 红隼	0	27597
keswick		n. (Keswick)人名；(英)凯瑟克	0	0
ketchup	'ketʃәp	n. 蕃茄酱	0	11691
kettering		n. 凯特灵（姓氏）	0	0
kettle	'ketl	n. 茶壶, 罐 [化] 釜体釜; 锅	1	10726
kev	kev	[医] 千电子伏特	0	0
kevin	'kenin	n. 凯文（男子名）	0	0
kew		n. 裘园（伦敦市郊著名植物园）	0	0
key	ki:	n. 钥匙, 键, 解答, 关键, 要害, 基调, 线索, 答案, 暗礁\nvt. 调音, 锁上, 提供线索\nvi. 使用钥匙 [计] 键, 密钥	4	1093
keyboard	'ki:bɒ:d	n. 键盘 [计] 键盘	2	5541
keyhole	'ki:hәul	n. 键孔, 栓孔, 锁眼\na. 显示内情的	0	19860
keynes	keinz	n. 凯恩斯（英国经济学家）	0	0
keynesian	'keinziәn	a. 凯因斯主义的\nn. 凯因斯主义的追随者, 凯因斯主义的鼓吹者	0	22664
keynote	'ki:nәut	n. 主调音, 基音, 基调\nvt. 说明基本政策, 定基调	1	13838
keypad	'ki:pæd	n. 键区 [计] 键区	0	19040
keystone	'ki:stәun	n. 拱顶石, 楔石, 重点	0	17516
keyword	'ki:wәd	[计] 关键字	0	15397
kg		n. 千克, 公斤 [医] 千克, 公斤	0	0
kgb		abbr. 克格勃, 苏联国家安全委员会（Komitet Gosudarstvennoi Bezopasnosti）	0	0
khaki	'kɑ:ki	a. 卡其色的, 土黄色的\nn. 卡其色, 卡其色军服	1	13097
khakis	'ka:kiz	n. 卡其裤；卡其服装；卡其黄（khaki的复数）	0	16935
khan	kɑ:n	n. 可汗, 商队宿店	0	32300
khmer	kmєә	n. 高棉人, 高棉语	0	0
khomeini		霍梅尼（人名）	0	0
khrushchev	kru'ʃtʃɒf	n. 赫鲁晓夫	0	0
kick	kik	n. 踢, 反冲, 后座力, 凹底\nvi. 踢, 反抗, 反冲\nvt. 踢, 反冲	4	1815
kick-off		[计] 分离, 剔除	1	0
kick-start	ˈkɪkˌstɑ:t	vt. 强力启动; 提供最初推动力\nn. （摩托车的）脚踏启动器; 迅速开始（采取行动）, 快速启动	1	0
kickback	'kikbæk	n. 回答, 反扑, 退还 [电] 蹴后	1	17780
kicker	'kikә	n. 踢者, 善踢的人, 爱踢的马 [化] 抖动器	0	12939
kickoff	'kikɒf	n. 开球, 开始, 肇始	0	12229
kid	kid	n. 小山羊, 小山羊肉, 小孩, 欺骗\na. 小山羊皮制的\nv. 哄骗, 嘲弄	4	312
kidderminster	'kidәminstә	n. 基德明斯特地毯	0	0
kidding		n. 开玩笑；山羊产羔	0	15688
kidnap	'kidnæp	vt. 绑架, 诱拐, 拐骗 [法] 拐带, 诱拐, 绑架	2	6993
kidnapper		n. 拐子, 绑架者 [法] 诱拐者, 拐骗犯, 绑架者	0	13537
kidnapping		n. 绑架；诱拐	0	7669
kidney	'kidni	n. 肾, 个性 [医] 肾	0	5152
kiev	'ki:ev	n. 基辅（乌克兰共和国首都）	0	0
kill	kil	n. 杀, 杀戮, 小河\nvt. 杀, 破坏, 消灭, 使终止, 抵消, 否决\nvi. 杀死 [计] 删除	5	425
killed	'kild	a. 被杀死的, 被屠宰的, 镇静的	0	0
killer	'kilә	n. (非正式)杀人者, 屠杀者, 猛兽, 致死(疾病), 杀手, 止痛药, 限制器, 瞄准器 [计] 删除程序; 断路器	3	2613
killing	'kiliŋ	n. 谋杀, 杀戮\na. 杀害的, 疲惫的, 迷人的	3	3283
kiln	kiln	n. 窑, 炉, 干燥炉\nvt. 烧窑, (在干燥炉)烘干	1	16330
kilo	'kilәu	n. 千 [计] 千	1	0
kilogram	'kilәgræm	n. 千克, 公斤 [医] 千克, 公斤	1	0
kilometre	'kilәjmi:tә(r)	n. 公里, 千米	3	0
kim		n. 金姆（人名）	0	0
kimono	ki'mәunәu	n. 和服, (妇女穿着的)宽大晨衣	0	16111
kin	kin	n. 亲戚, 同族, 血缘关系, 家族\na. 有亲属关系的, 性质类似的, 同类的	1	7340
kinase	'kineis	n. 激酶, 致活酶 [化] 激酶	0	32637
kind	kaind	n. 种类, 性质, 方式\na. 亲切的, 仁慈的, 和蔼的	2	250
kinda	'kaindә	adv. 有几分；有一点	0	9840
kindergarten	'kindә.gɑ:tn	n. 幼稚园	1	6121
kindle	'kindl	vt. 点燃, 使着火, 引起, 照亮\nvi. 着火, 激动, 发亮	0	16468
kindly	'kaindli	a. 和蔼的, 温和的, 爽快的\nadv. 温和地, 亲切地	2	10654
kindness	'kaindnis	n. 仁慈, 亲切, 和蔼	1	7682
kindred	'kindrid	n. 家族, 相似, 亲戚关系\na. 同族的, 同类的, 血缘的	0	18790
kinetic	kai'netik	a. 运动的, 运动引起的, 动力学的, 活动的 [医] 运动的, 动的, 动力的	0	15176
king	kiŋ	n. 国王, 君主\nvt. 使...成为君主\nvi. 君临, 统治	4	2080
kingdom	'kiŋdәm	n. 王国, 领域 [医] 界(动物,植物,矿物)	2	4487
kingfisher	'kiŋfiʃә	n. 鱼狗, 翠鸟	1	25174
kingpin	'kiŋpin	n. 中心立轴, (非正式)中心人物, 首脑, 关键人物, (非正式)主要成分	0	19852
kings		n. 《列王纪》（《圣经》中的篇章）	0	0
kingship	'kiŋʃip	n. 君主身分, 王位, 王权 [法] 王权, 帝王统治, 君王的身分	0	22571
kingsley		n. 金斯利	0	0
kingston	'kiŋstәn	n. 金斯敦（牙买加首都）	0	0
kink	kiŋk	n. 扭结, 蜷缩\nv. (使)扭结, (使)绞缠	0	17053
kinky	'kiŋki	a. 弯曲的, 古怪的	0	19942
kinnock		n. (Kinnock)人名；(英)金诺克	0	0
kinship	'kinʃip	n. 亲属关系 [法] 亲属关系, 家族关系, 关系	0	8890
kinsman	'kinzmәn	n. 男亲戚, 亲属	0	21885
kiosk	ki'ɒsk	n. 亭, 凉亭, 报摊	1	13231
kipling	'kipliŋ	n. 吉卜林（姓氏）；吉卜林（英国作家, 1865-1936, 1907年获诺贝尔文学奖）	0	0
kirby		n. 卡比（男子名）	0	0
kirk	kә:k	n. 教会, 苏格兰教会	0	0
kirov	'ki:rɔf	n. 基洛夫（苏联东欧平原东北部城市）	0	0
kirsty		n. (Kirsty)人名；(英)柯丝蒂(教名 Christiana、Katherine 的昵称)	0	0
kiss	kis	n. 吻\nvt. 吻\nvi. 接吻	3	2302
kissing	'kisiŋ	a. 接吻的	0	13070
kit	kit	n. 装备, 工具箱, 成套工具 [计] 成套部件; 成套零件	2	4018
kitchen	'kitʃin	n. 厨房, 全套炊具 [医] 厨房	4	1051
kite	kait	n. 风筝, 筝帆, 空头支票, 骗子\nvi. 象风筝一样飞, 轻快地移动, 使用空头支票\nvt. 使上升, 骗钱	1	9509
kitsch	kitʃ	n. 粗劣作品；迎合低级趣味的作品	1	18915
kitten	'kitn	n. 小猫, 淘气姑娘\nvt. 产仔, 卖弄风情	1	9944
kitty	'kiti	n. 小猫, 全部赌注	0	25372
kiwi	'ki:wi:	n. 鹬鸵, 地勤人员, 新西兰人	1	21895
klaus	klaus	n. 克劳斯（男子名）	0	0
kleenex	'kli:neks	n. [商标] 克里内克丝面巾纸	0	19667
klein		n. 克莱因（男子名）	0	0
klerk		n. (Klerk)人名；(南非)克勒克	0	0
km		[医] 千米, 公里	2	0
knack	næk	n. 熟练技术, 巧妙手法, 诀窍 [化] 窍门	1	11646
knapsack	'næpsæk	n. 背包	0	17327
knead	ni:d	vt. 揉, 按摩, 捏 [机] 揉合	1	12811
knee	ni:	n. 膝, 膝盖\nvt. 膝行, 用膝盖碰	3	1488
kneel	ni:l	vi. 跪下	1	4938
knickers	'nikәz	n. 短裤, 灯笼裤	1	24304
knife	naif	n. 小刀, 匕首\nvt. 切割, 伤害, 切, 戳\nvi. 劈开, 穿过	3	2240
knight	nait	n. 骑士, 爵士\nvt. 授以爵位	2	27105
knighthood	'naithud	n. 骑士身分, 骑士气质, 骑士	1	28433
knighton		n. (Knighton)人名；(英)奈顿	0	0
knightsbridge		骑士桥（伦敦街道名）	0	0
knit	nit	v. 编织, 结合	2	8436
knitted		knit的过去式和过去分词	0	23545
knitter	'nitә	n. 编结者, 编织工人, 编织机, 针织机 [化] 编织机	0	32905
knitting	'nitiŋ	n. 编结, 针织法, 针织, 编结法, 编结物, 针织品 [医] 骨愈合	1	17030
knitwear	'nit,weә	n. 针织品	0	36311
knob	nɒb	n. 把手, 瘤, 旋钮, 球形突出物\nvt. 使有球形突出物\nvi. 鼓起	1	7863
knock	nɒk	n. 敲, 敲打, 敲门\nv. 敲击, 互撞, 攻击	3	2087
knock-on	'nɔk'ɔn	n. 漏球	1	0
knocker	'nɒkә	n. 敲击者(或物), 敲门者, 门环 [电] 开锤	0	24516
knocking	'nɔkiŋ	[机] 爆震内燃机	0	16017
knockout	'nɔ'kaut	n. (拳击)击倒对方, 被击倒, 击倒, (非正式)令人倾慕的人/物, 轰动的事物\na. 击倒的, 引人注目的, 轰动的, 使昏迷的	1	13687
knoll	nәul	n. 小山, 圆丘\nvt. 敲钟\nvi. 敲响	0	18672
knossos		克诺索斯（地名）	0	0
knot	nɒt	n. 结, 群, 难题\nv. 打结, (使)纠缠	2	5079
knotted	'nɔtid	a. 多节的, 有节的；棘手的	0	19120
know	nәu	v. 知道, 了解, 认识, 确信	3	47
know-all	'nәj ɔ:l	n. 自以为无所不知的人, 自称无所不知的人, 知识里手, 万宝全书	1	0
knowing	'nәuiŋ	a. 博学的, 聪颖的, 精明的	0	12589
knowingly	'nәjiŋli	adv. 会意地, 心照不宣地, 故意地, 有意地, 老练地 [法] 心照不宣地, 故意地, 有意地	1	11110
knowledge	'nɒlidʒ	n. 知识, 学问, 认识, 知道	4	839
knowledgeable	'nɒlidʒәbl	a. 聪明的, 有知识的	1	7342
known	nәun	a. 已知的, 有名的 know的过去分词	0	4353
knox	nɔks	n. 诺克斯（姓氏）	0	0
knuckle	'nʌkl	n. 指节, 蹄爪, 膝关节\nv. 以指节打, 以手指射	1	9033
kodak	'kәjdæk	n. 小型照相机, 照片, 柯达(照相机)\nvt. vi. 用小型照相机拍摄	0	0
kohl	kәul	n. 化妆墨, 眼影粉	0	35387
koi		n. 锦鲤（观赏鱼）	0	0
kong	kɔŋ	n. 含锡砾石下的无矿基岩；钢	0	0
koran	kɒ'rɑ:n	n. <<可兰经>>	1	11987
korea	kә'riә	n. 朝鲜, 韩国	0	0
korean	kә'riәn	n. 朝鲜人, 朝鲜语\na. 朝鲜人的, 朝鲜语的	0	3522
kosher	'kәuʃә	a. 合犹太人戒律的, 清净的, 合适的	0	10210
kosovo	'kɔ:sәvәj	科索沃[南斯拉夫自治省名]	0	0
kpmg		abbr. 毕马威会计事务所	0	0
kremlin	'kremlin	n. 克里姆林宫 [经] 克里姆林宫	2	0
